Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of T cell mediated immune response to tumor cell (GO:0002840),1/7,0.0235619444744116,0.1002595815272867,0,0,49.56716417910448,185.78379790492124,HLA-DRB1
GO_Biological_Process_2021,regulation of dopamine metabolic process (GO:0042053),1/7,0.0235619444744116,0.1002595815272867,0,0,49.56716417910448,185.78379790492124,ITGB2
GO_Biological_Process_2021,negative regulation of ruffle assembly (GO:1900028),1/7,0.0235619444744116,0.1002595815272867,0,0,49.56716417910448,185.78379790492124,ABI3
GO_Biological_Process_2021,cellular response to prostaglandin E stimulus (GO:0071380),1/7,0.0235619444744116,0.1002595815272867,0,0,49.56716417910448,185.78379790492124,PTGER4
GO_Biological_Process_2021,lipoxin biosynthetic process (GO:2001301),1/7,0.0235619444744116,0.1002595815272867,0,0,49.56716417910448,185.78379790492124,ALOX5AP
GO_Biological_Process_2021,marginal zone B cell differentiation (GO:0002315),1/7,0.0235619444744116,0.1002595815272867,0,0,49.56716417910448,185.78379790492124,MFNG
GO_Biological_Process_2021,T-helper 17 cell differentiation (GO:0072539),1/7,0.0235619444744116,0.1002595815272867,0,0,49.56716417910448,185.78379790492124,LY9
GO_Biological_Process_2021,regulation of actin filament-based process (GO:0032970),2/73,0.0256345102827396,0.1002595815272867,0,0,8.476739223218097,31.057210906859115,RHOH;CORO1A
GO_Biological_Process_2021,response to molecule of bacterial origin (GO:0002237),2/73,0.0256345102827396,0.1002595815272867,0,0,8.476739223218097,31.057210906859115,TNFAIP3;LGALS9
GO_Biological_Process_2021,regulation of hydrolase activity (GO:0051336),2/73,0.0256345102827396,0.1002595815272867,0,0,8.476739223218097,31.057210906859115,FGD3;ARHGAP15
GO_Biological_Process_2021,regulation of cytokine-mediated signaling pathway (GO:0001959),2/74,0.0262896180895775,0.1002595815272867,0,0,8.358585858585858,30.41339308929262,TNFAIP3;PTPN6
GO_Biological_Process_2021,protein phosphorylation (GO:0006468),5/496,0.0267200770740658,0.1002595815272867,0,0,3.1424368797077555,11.38297495079374,ABI3;LCK;GMFG;PTPN6;HCST
GO_Biological_Process_2021,positive regulation of adaptive immune response (GO:0002821),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,SASH3
GO_Biological_Process_2021,"negative regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000562)",1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,LGALS9
GO_Biological_Process_2021,regulation of stem cell division (GO:2000035),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,EVI2B
GO_Biological_Process_2021,fusion of virus membrane with host plasma membrane (GO:0019064),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,CXCR4
GO_Biological_Process_2021,regulation of toll-like receptor 3 signaling pathway (GO:0034139),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,TNFAIP3
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,LGALS9
GO_Biological_Process_2021,positive regulation of dendritic cell chemotaxis (GO:2000510),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,LGALS9
GO_Biological_Process_2021,regulation of vascular wound healing (GO:0061043),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,TNFAIP3
GO_Biological_Process_2021,negative regulation of lipid kinase activity (GO:0090219),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,PIK3IP1
GO_Biological_Process_2021,positive regulation of isomerase activity (GO:0010912),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,ITGB2
GO_Biological_Process_2021,positive regulation of leukocyte differentiation (GO:1902107),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,LGALS9
GO_Biological_Process_2021,immunological synapse formation (GO:0001771),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,CORO1A
GO_Biological_Process_2021,regulation of dendritic cell chemotaxis (GO:2000508),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,LGALS9
GO_Biological_Process_2021,integrin activation (GO:0033622),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,FERMT3
GO_Biological_Process_2021,interleukin-21-mediated signaling pathway (GO:0038114),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,IL2RG
GO_Biological_Process_2021,positive regulation of monocyte chemotactic protein-1 production (GO:0071639),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,LGALS9
GO_Biological_Process_2021,cellular response to interleukin-21 (GO:0098757),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,IL2RG
GO_Biological_Process_2021,positive regulation of oligodendrocyte differentiation (GO:0048714),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,CXCR4
GO_Biological_Process_2021,T-helper cell lineage commitment (GO:0002295),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,LY9
GO_Biological_Process_2021,membrane fusion involved in viral entry into host cell (GO:0039663),1/8,0.0268829840764004,0.1002595815272867,0,0,42.48400852878465,153.63329523076956,CXCR4
GO_Biological_Process_2021,integrin-mediated signaling pathway (GO:0007229),2/75,0.0269515004105609,0.1002595815272867,0,0,8.243669572436696,29.79028318252327,ITGB2;FERMT3
GO_Biological_Process_2021,negative regulation of intracellular signal transduction (GO:1902532),3/198,0.0299398212066266,0.1068237739754901,0,0,4.671479289940828,16.390192807184754,PIK3IP1;RHOH;TNFAIP3
GO_Biological_Process_2021,negative regulation of bone resorption (GO:0045779),1/9,0.0301928946413059,0.1068237739754901,0,0,37.17164179104478,130.10627217002806,TNFAIP3
GO_Biological_Process_2021,negative regulation of glycoprotein biosynthetic process (GO:0010561),1/9,0.0301928946413059,0.1068237739754901,0,0,37.17164179104478,130.10627217002806,ITM2A
GO_Biological_Process_2021,negative regulation of leukocyte degranulation (GO:0043301),1/9,0.0301928946413059,0.1068237739754901,0,0,37.17164179104478,130.10627217002806,LGALS9
GO_Biological_Process_2021,negative regulation of leukocyte proliferation (GO:0070664),1/9,0.0301928946413059,0.1068237739754901,0,0,37.17164179104478,130.10627217002806,TNFAIP3
GO_Biological_Process_2021,positive regulation of membrane potential (GO:0045838),1/9,0.0301928946413059,0.1068237739754901,0,0,37.17164179104478,130.10627217002806,GLRX
GO_Biological_Process_2021,interleukin-9-mediated signaling pathway (GO:0038113),1/9,0.0301928946413059,0.1068237739754901,0,0,37.17164179104478,130.10627217002806,IL2RG
GO_Biological_Process_2021,cellular response to interleukin-9 (GO:0071355),1/9,0.0301928946413059,0.1068237739754901,0,0,37.17164179104478,130.10627217002806,IL2RG
GO_Biological_Process_2021,T-helper 1 type immune response (GO:0042088),1/9,0.0301928946413059,0.1068237739754901,0,0,37.17164179104478,130.10627217002806,HLA-DRB1
GO_Biological_Process_2021,response to interferon-gamma (GO:0034341),2/80,0.0303607127909114,0.1068368866318017,0,0,7.713286713286713,26.954896861482435,LGALS9;HLA-DPA1
GO_Biological_Process_2021,regulation of interleukin-1 beta production (GO:0032651),2/83,0.0324842359409961,0.1079361634101649,0,0,7.42648709315376,25.45057390679166,TNFAIP3;LGALS9
GO_Biological_Process_2021,lymphocyte differentiation (GO:0030098),2/84,0.033204772723483,0.1079361634101649,0,0,7.335550628233555,24.978002174688363,LCK;RHOH
GO_Biological_Process_2021,B cell homeostasis (GO:0001782),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,TNFAIP3
GO_Biological_Process_2021,granulocyte migration (GO:0097530),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,ITGB2
GO_Biological_Process_2021,regulation of cell-cell adhesion mediated by integrin (GO:0033632),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,FERMT3
GO_Biological_Process_2021,negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,PIK3IP1
GO_Biological_Process_2021,positive regulation of monocyte differentiation (GO:0045657),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,HLA-DRB1
GO_Biological_Process_2021,positive regulation of myoblast fusion (GO:1901741),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,CD53
GO_Biological_Process_2021,negative regulation of toll-like receptor 4 signaling pathway (GO:0034144),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,TNFAIP3
GO_Biological_Process_2021,cellular response to prostaglandin stimulus (GO:0071379),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,PTGER4
GO_Biological_Process_2021,lipid phosphorylation (GO:0046834),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,DGKA
GO_Biological_Process_2021,positive regulation of T cell apoptotic process (GO:0070234),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,LGALS9
GO_Biological_Process_2021,defense response to tumor cell (GO:0002357),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,ABI3
GO_Biological_Process_2021,regulation of neutrophil migration (GO:1902622),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,RHOH
GO_Biological_Process_2021,myelin maintenance (GO:0043217),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,CXCR4
GO_Biological_Process_2021,protein K11-linked deubiquitination (GO:0035871),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,TNFAIP3
GO_Biological_Process_2021,negative regulation of alpha-beta T cell proliferation (GO:0046642),1/10,0.0334917127632155,0.1079361634101649,0,0,33.03980099502488,112.21827165973409,LGALS9
GO_Biological_Process_2021,negative regulation of defense response (GO:0031348),2/85,0.0339315741389645,0.1083413493026892,0,0,7.246805403431909,24.51890885190869,PTGER4;TNFAIP3
GO_Biological_Process_2021,negative regulation of inflammatory response (GO:0050728),3/212,0.0355846778000127,0.1083413493026892,0,0,4.355465587044535,14.529136901632086,PTGER4;TNFAIP3;HLA-DRB1
GO_Biological_Process_2021,negative regulation of bone remodeling (GO:0046851),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,TNFAIP3
GO_Biological_Process_2021,regulation of toll-like receptor 2 signaling pathway (GO:0034135),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,TNFAIP3
GO_Biological_Process_2021,regulation of amyloid precursor protein biosynthetic process (GO:0042984),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,ITM2A
GO_Biological_Process_2021,glycerolipid metabolic process (GO:0046486),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,DGKA
GO_Biological_Process_2021,"regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)",1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,LGALS9
GO_Biological_Process_2021,positive regulation of interleukin-13 production (GO:0032736),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,LGALS9
GO_Biological_Process_2021,response to prostaglandin E (GO:0034695),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,PTGER4
GO_Biological_Process_2021,negative regulation of natural killer cell mediated immunity (GO:0002716),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,LGALS9
GO_Biological_Process_2021,positive regulation of leukocyte apoptotic process (GO:2000108),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,LGALS9
GO_Biological_Process_2021,regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,LGALS9
GO_Biological_Process_2021,regulation of dendritic cell apoptotic process (GO:2000668),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,LGALS9
GO_Biological_Process_2021,interleukin-2-mediated signaling pathway (GO:0038110),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,IL2RG
GO_Biological_Process_2021,cellular response to interleukin-2 (GO:0071352),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,IL2RG
GO_Biological_Process_2021,T cell chemotaxis (GO:0010818),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,GPR183
GO_Biological_Process_2021,regulation of monocyte chemotactic protein-1 production (GO:0071637),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,LGALS9
GO_Biological_Process_2021,positive regulation of transforming growth factor beta production (GO:0071636),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,LGALS9
GO_Biological_Process_2021,negative regulation of activated T cell proliferation (GO:0046007),1/11,0.0367794749552908,0.1083413493026892,0,0,29.734328358208955,98.20699568293152,LGALS9
GO_Biological_Process_2021,toll-like receptor signaling pathway (GO:0002224),2/91,0.0384211825665826,0.1119167282316079,0,0,6.756213823629554,22.019489570010805,ITGB2;LGALS9
GO_Biological_Process_2021,T cell activation (GO:0042110),2/92,0.0391904630653646,0.1119167282316079,0,0,6.680808080808081,21.641287598059307,LCK;RHOH
GO_Biological_Process_2021,positive regulation of peptidyl-serine phosphorylation (GO:0033138),2/93,0.0399656188406631,0.1119167282316079,0,0,6.607059607059608,21.272985843869264,SH2D3C;HCLS1
GO_Biological_Process_2021,positive regulation of cellular senescence (GO:2000774),1/12,0.0400562176312821,0.1119167282316079,0,0,27.029850746268657,86.96777093294467,ABI3
GO_Biological_Process_2021,regulation of actin nucleation (GO:0051125),1/12,0.0400562176312821,0.1119167282316079,0,0,27.029850746268657,86.96777093294467,CORO1A
GO_Biological_Process_2021,negative regulation of leukocyte apoptotic process (GO:2000107),1/12,0.0400562176312821,0.1119167282316079,0,0,27.029850746268657,86.96777093294467,HCLS1
GO_Biological_Process_2021,regulation of dendritic cell differentiation (GO:2001198),1/12,0.0400562176312821,0.1119167282316079,0,0,27.029850746268657,86.96777093294467,LGALS9
GO_Biological_Process_2021,positive regulation of myeloid leukocyte mediated immunity (GO:0002888),1/12,0.0400562176312821,0.1119167282316079,0,0,27.029850746268657,86.96777093294467,ITGB2
GO_Biological_Process_2021,regulation of leukocyte cell-cell adhesion (GO:1903037),1/12,0.0400562176312821,0.1119167282316079,0,0,27.029850746268657,86.96777093294467,LCK
GO_Biological_Process_2021,positive regulation of sodium ion transmembrane transport (GO:1902307),1/12,0.0400562176312821,0.1119167282316079,0,0,27.029850746268657,86.96777093294467,GLRX
GO_Biological_Process_2021,regulation of myoblast fusion (GO:1901739),1/12,0.0400562176312821,0.1119167282316079,0,0,27.029850746268657,86.96777093294467,CD53
GO_Biological_Process_2021,phagolysosome assembly (GO:0001845),1/12,0.0400562176312821,0.1119167282316079,0,0,27.029850746268657,86.96777093294467,CORO1A
GO_Biological_Process_2021,hemopoiesis (GO:0030097),2/94,0.0407466023557477,0.1133591373230418,0,0,6.534914361001317,20.91422765467781,SELPLG;LCK
GO_Biological_Process_2021,positive regulation of cold-induced thermogenesis (GO:0120162),2/97,0.0431240475996584,0.1146447442858583,0,0,6.327591706539075,19.891888621618147,UCP2;CXCR4
GO_Biological_Process_2021,"negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)",1/13,0.0433219771034119,0.1146447442858583,0,0,24.776119402985078,77.77459794803441,LGALS9
GO_Biological_Process_2021,purine ribonucleoside triphosphate metabolic process (GO:0009205),1/13,0.0433219771034119,0.1146447442858583,0,0,24.776119402985078,77.77459794803441,GIMAP7
GO_Biological_Process_2021,positive regulation of cell aging (GO:0090343),1/13,0.0433219771034119,0.1146447442858583,0,0,24.776119402985078,77.77459794803441,ABI3
GO_Biological_Process_2021,regulation of actomyosin structure organization (GO:0110020),1/13,0.0433219771034119,0.1146447442858583,0,0,24.776119402985078,77.77459794803441,PTGER4
GO_Biological_Process_2021,response to interleukin-6 (GO:0070741),1/13,0.0433219771034119,0.1146447442858583,0,0,24.776119402985078,77.77459794803441,SELPLG
GO_Biological_Process_2021,interleukin-15-mediated signaling pathway (GO:0035723),1/13,0.0433219771034119,0.1146447442858583,0,0,24.776119402985078,77.77459794803441,IL2RG
GO_Biological_Process_2021,cellular response to interleukin-15 (GO:0071350),1/13,0.0433219771034119,0.1146447442858583,0,0,24.776119402985078,77.77459794803441,IL2RG
GO_Biological_Process_2021,regulation of interleukin-5 production (GO:0032674),1/13,0.0433219771034119,0.1146447442858583,0,0,24.776119402985078,77.77459794803441,LGALS9
GO_Biological_Process_2021,regulation of leukocyte adhesion to vascular endothelial cell (GO:1904994),1/13,0.0433219771034119,0.1146447442858583,0,0,24.776119402985078,77.77459794803441,ITGB2
GO_Biological_Process_2021,plasma membrane tubulation (GO:0097320),1/13,0.0433219771034119,0.1146447442858583,0,0,24.776119402985078,77.77459794803441,BIN2
GO_Biological_Process_2021,entry into host (GO:0044409),1/13,0.0433219771034119,0.1146447442858583,0,0,24.776119402985078,77.77459794803441,CXCR4
GO_Biological_Process_2021,regulation of peptidyl-serine phosphorylation (GO:0033135),2/98,0.0439278715695655,0.1157775076590572,0,0,6.261363636363637,19.568052911815936,SH2D3C;HCLS1
GO_Biological_Process_2021,cell-matrix adhesion (GO:0007160),2/100,0.0455522545652315,0.1184433203945419,0,0,6.132962275819419,18.944077490294053,ITGB2;FERMT3
GO_Biological_Process_2021,positive regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0035774),1/14,0.0465767895867937,0.1184433203945419,0,0,22.8691159586682,70.13164167770657,HLA-DRB1
GO_Biological_Process_2021,positive regulation of leukocyte degranulation (GO:0043302),1/14,0.0465767895867937,0.1184433203945419,0,0,22.8691159586682,70.13164167770657,ITGB2
GO_Biological_Process_2021,cellular response to low-density lipoprotein particle stimulus (GO:0071404),1/14,0.0465767895867937,0.1184433203945419,0,0,22.8691159586682,70.13164167770657,ITGB2
GO_Biological_Process_2021,positive regulation of sodium ion transmembrane transporter activity (GO:2000651),1/14,0.0465767895867937,0.1184433203945419,0,0,22.8691159586682,70.13164167770657,GLRX
GO_Biological_Process_2021,positive regulation of superoxide anion generation (GO:0032930),1/14,0.0465767895867937,0.1184433203945419,0,0,22.8691159586682,70.13164167770657,ITGB2
GO_Biological_Process_2021,positive regulation of T cell receptor signaling pathway (GO:0050862),1/14,0.0465767895867937,0.1184433203945419,0,0,22.8691159586682,70.13164167770657,LCK
GO_Biological_Process_2021,positive regulation of transmembrane transport (GO:0034764),1/14,0.0465767895867937,0.1184433203945419,0,0,22.8691159586682,70.13164167770657,ACSL5
GO_Biological_Process_2021,detection of bacterium (GO:0016045),1/14,0.0465767895867937,0.1184433203945419,0,0,22.8691159586682,70.13164167770657,HLA-DRB1
GO_Biological_Process_2021,phosphorylation (GO:0016310),4/400,0.0472345440795263,0.1196485922014461,0,0,3.083333333333333,9.41227517961227,LCK;DGKA;GMFG;HCST
GO_Biological_Process_2021,protein trimerization (GO:0070206),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,ALOX5AP
GO_Biological_Process_2021,regulation of superoxide anion generation (GO:0032928),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,ITGB2
GO_Biological_Process_2021,GTP metabolic process (GO:0046039),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,GIMAP7
GO_Biological_Process_2021,negative regulation of leukocyte mediated cytotoxicity (GO:0001911),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,LGALS9
GO_Biological_Process_2021,positive regulation of heterotypic cell-cell adhesion (GO:0034116),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,LCK
GO_Biological_Process_2021,icosanoid biosynthetic process (GO:0046456),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,ALOX5AP
GO_Biological_Process_2021,lipoxygenase pathway (GO:0019372),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,ALOX5AP
GO_Biological_Process_2021,regulation of integrin activation (GO:0033623),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,PTGER4
GO_Biological_Process_2021,macrophage differentiation (GO:0030225),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,HLA-DRB1
GO_Biological_Process_2021,regulation of lymphocyte activation (GO:0051249),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,LCK
GO_Biological_Process_2021,protein homotrimerization (GO:0070207),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,ALOX5AP
GO_Biological_Process_2021,engulfment of apoptotic cell (GO:0043652),1/15,0.0498206911792053,0.120569776794285,0,0,21.23454157782516,63.6892892034775,RHOH
GO_Biological_Process_2021,positive regulation of DNA-binding transcription factor activity (GO:0051091),3/246,0.0514026772348549,0.1224750721161219,0,0,3.73960113960114,11.099379337171564,HCLS1;LGALS9;TRIM22
GO_Biological_Process_2021,positive regulation of alpha-beta T cell proliferation (GO:0046641),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,LGALS9
GO_Biological_Process_2021,filopodium assembly (GO:0046847),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,FGD3
GO_Biological_Process_2021,B cell activation involved in immune response (GO:0002312),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,GPR183
GO_Biological_Process_2021,negative regulation of natural killer cell mediated cytotoxicity (GO:0045953),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,LGALS9
GO_Biological_Process_2021,positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,ITGB2
GO_Biological_Process_2021,regulation of defense response to virus (GO:0050688),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,TNFAIP3
GO_Biological_Process_2021,regulation of interleukin-13 production (GO:0032656),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,LGALS9
GO_Biological_Process_2021,regulation of leukocyte activation (GO:0002694),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,LCK
GO_Biological_Process_2021,regulation of mast cell degranulation (GO:0043304),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,LGALS9
GO_Biological_Process_2021,positive regulation of syncytium formation by plasma membrane fusion (GO:0060143),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,CD53
GO_Biological_Process_2021,regulation of monocyte differentiation (GO:0045655),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,HLA-DRB1
GO_Biological_Process_2021,motor neuron axon guidance (GO:0008045),1/16,0.0530537178751864,0.1224750721161219,0,0,19.817910447761196,58.19430975162623,RHOH
GO_Biological_Process_2021,regulation of cytoskeleton organization (GO:0051493),2/112,0.0557481068944516,0.1280965542484536,0,0,5.460606060606061,15.76428821495794,RHOH;CORO1A
GO_Biological_Process_2021,negative regulation of chemokine production (GO:0032682),1/17,0.056275905553084,0.1280965542484536,0,0,18.578358208955223,53.4590176825742,LGALS9
GO_Biological_Process_2021,regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315),1/17,0.056275905553084,0.1280965542484536,0,0,18.578358208955223,53.4590176825742,GMFG
GO_Biological_Process_2021,regulation of leukocyte migration (GO:0002685),1/17,0.056275905553084,0.1280965542484536,0,0,18.578358208955223,53.4590176825742,RHOH
GO_Biological_Process_2021,positive regulation of metabolic process (GO:0009893),2/113,0.0566311064322393,0.128455924346299,0,0,5.411138411138412,15.536443621202164,UCP2;CXCR4
GO_Biological_Process_2021,regulation of transforming growth factor beta production (GO:0071634),1/18,0.0594872899827324,0.1321714190401325,0,0,17.484635645302898,49.34151245692923,LGALS9
GO_Biological_Process_2021,positive regulation of glial cell differentiation (GO:0045687),1/18,0.0594872899827324,0.1321714190401325,0,0,17.484635645302898,49.34151245692923,CXCR4
GO_Biological_Process_2021,positive regulation of interleukin-4 production (GO:0032753),1/18,0.0594872899827324,0.1321714190401325,0,0,17.484635645302898,49.34151245692923,LGALS9
GO_Biological_Process_2021,long-chain fatty-acyl-CoA biosynthetic process (GO:0035338),1/18,0.0594872899827324,0.1321714190401325,0,0,17.484635645302898,49.34151245692923,ACSL5
GO_Biological_Process_2021,T cell migration (GO:0072678),1/18,0.0594872899827324,0.1321714190401325,0,0,17.484635645302898,49.34151245692923,GPR183
GO_Biological_Process_2021,positive chemotaxis (GO:0050918),1/18,0.0594872899827324,0.1321714190401325,0,0,17.484635645302898,49.34151245692923,CORO1A
GO_Biological_Process_2021,negative regulation of response to external stimulus (GO:0032102),2/118,0.0611191657827587,0.1346858988292155,0,0,5.176593521421108,14.468215407811758,PTGER4;TNFAIP3
GO_Biological_Process_2021,regulation of intracellular signal transduction (GO:1902531),4/437,0.0614773802285629,0.1346858988292155,0,0,2.8145207852194,7.849940442734885,FGD3;TAGAP;RHOH;ARHGAP15
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),2/119,0.0620310950587665,0.1346858988292155,0,0,5.132090132090132,14.267823782476825,LCK;LGALS9
GO_Biological_Process_2021,Rac protein signal transduction (GO:0016601),1/19,0.0626879068283445,0.1346858988292155,0,0,16.512437810945272,45.73262853376193,RHOH
GO_Biological_Process_2021,interleukin-7-mediated signaling pathway (GO:0038111),1/19,0.0626879068283445,0.1346858988292155,0,0,16.512437810945272,45.73262853376193,IL2RG
GO_Biological_Process_2021,cellular response to interleukin-7 (GO:0098761),1/19,0.0626879068283445,0.1346858988292155,0,0,16.512437810945272,45.73262853376193,IL2RG
GO_Biological_Process_2021,negative regulation of T cell receptor signaling pathway (GO:0050860),1/19,0.0626879068283445,0.1346858988292155,0,0,16.512437810945272,45.73262853376193,PVRIG
GO_Biological_Process_2021,leukotriene biosynthetic process (GO:0019370),1/19,0.0626879068283445,0.1346858988292155,0,0,16.512437810945272,45.73262853376193,ALOX5AP
GO_Biological_Process_2021,regulation of oligodendrocyte differentiation (GO:0048713),1/19,0.0626879068283445,0.1346858988292155,0,0,16.512437810945272,45.73262853376193,CXCR4
GO_Biological_Process_2021,positive regulation of actin cytoskeleton reorganization (GO:2000251),1/19,0.0626879068283445,0.1346858988292155,0,0,16.512437810945272,45.73262853376193,HCLS1
GO_Biological_Process_2021,regulation of anatomical structure morphogenesis (GO:0022603),2/123,0.0657251528253795,0.139241695937638,0,0,4.961432506887053,13.506376648052552,ABI3;TNFAIP3
GO_Biological_Process_2021,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460),1/20,0.0658777916264093,0.139241695937638,0,0,15.642576590730558,42.54708713186295,HLA-DRB1
GO_Biological_Process_2021,positive regulation of lymphocyte differentiation (GO:0045621),1/20,0.0658777916264093,0.139241695937638,0,0,15.642576590730558,42.54708713186295,RHOH
